date,open,high,low,close,volume,quote_volume,count,taker_buy_volume,taker_buy_quote_volume
2020-02-07 10:00:00,9794.38,9838.35,9791.79,9816.57,2946.833431,28917968.00380369,32559.0,1853.748296,18187995.33391952
2020-02-07 11:00:00,9816.35,9885.0,9802.67,9809.33,4225.580938,41577282.11724792,37692.0,2171.571085,21373870.54616136
2020-02-07 12:00:00,9810.01,9827.55,9730.54,9755.88,3309.64452,32339596.48777328,37151.0,1574.344701,15383066.44526497
2020-02-07 13:00:00,9756.42,9800.0,9754.28,9782.04,1310.814879,12818049.34199513,19353.0,655.379615,6408779.17065327
2020-02-07 14:00:00,9782.84,9845.0,9780.0,9823.22,2326.394536,22814265.74322294,32683.0,1173.538949,11509493.01308815
2020-02-07 15:00:00,9823.29,9834.99,9781.1,9802.02,1653.146639,16216115.00210672,23953.0,784.76062,7698057.17374628
2020-02-07 16:00:00,9802.01,9836.27,9764.0,9798.39,2337.835603,22926518.62614262,31271.0,1127.717358,11057606.41957535
2020-02-07 17:00:00,9798.35,9810.0,9780.0,9781.03,1217.279652,11922701.85072722,17996.0,657.534641,6440245.59515633
2020-02-07 18:00:00,9781.03,9809.96,9780.0,9799.35,898.015116,8797384.00460127,17018.0,471.308222,4617486.6947091
2020-02-07 19:00:00,9799.38,9802.14,9765.0,9775.59,1067.391477,10440423.06806191,17096.0,510.54022,4993956.23404401
2020-02-07 20:00:00,9775.08,9778.88,9740.0,9741.49,1772.806195,17312440.75296646,21006.0,885.934572,8653485.37277791
2020-02-07 21:00:00,9740.6,9778.0,9730.0,9759.0,1916.995182,18695648.82734698,16336.0,1115.372054,10877664.62240466
2020-02-07 22:00:00,9758.98,9819.0,9757.82,9810.88,976.169867,9555419.74565616,14626.0,517.475061,5064879.35035249
2020-02-07 23:00:00,9810.64,9831.0,9791.23,9813.73,1131.894499,11104202.47847956,17516.0,617.424999,6058490.11906974
2020-02-08 00:00:00,9813.87,9830.06,9769.81,9790.0,1528.187677,14984228.19030729,21638.0,692.821572,6795314.91300283
2020-02-08 01:00:00,9790.0,9795.4,9760.0,9786.43,1394.706821,13637683.22953379,20369.0,729.710704,7136028.0960896
2020-02-08 02:00:00,9786.42,9790.86,9706.74,9729.08,2399.532675,23400302.42341137,26532.0,943.223655,9199996.95165315
2020-02-08 03:00:00,9729.08,9729.73,9667.11,9714.11,2877.070271,27895526.84239939,31011.0,1436.802936,13932394.53424648
2020-02-08 04:00:00,9714.14,9765.0,9700.02,9757.11,1402.87205,13665787.43561298,18978.0,760.186867,7408087.09386706
2020-02-08 05:00:00,9757.32,9780.0,9735.15,9760.99,1771.525738,17286233.77525623,17524.0,978.871318,9553913.99599208
2020-02-08 06:00:00,9761.0,9796.88,9751.81,9762.97,1539.303468,15043571.42334972,15750.0,713.660917,6974804.01605115
2020-02-08 07:00:00,9762.97,9779.09,9754.92,9771.39,1183.518217,11560706.46874572,18184.0,573.055396,5597623.9182476
2020-02-08 08:00:00,9771.39,9821.0,9769.51,9805.49,2088.216645,20457241.48221973,23458.0,1263.32059,12377539.48376961
2020-02-08 09:00:00,9805.2,9821.5,9780.0,9809.31,1231.292594,12071195.11867473,15855.0,550.947455,5401021.19481829
2020-02-08 10:00:00,9809.3,9845.0,9791.0,9796.28,2099.544663,20633440.38928534,21315.0,1198.075454,11775931.7259052
2020-02-08 11:00:00,9794.91,9817.89,9785.35,9810.02,1180.597643,11571812.86499644,15491.0,590.96282,5793037.24182806
2020-02-08 12:00:00,9810.02,9829.99,9801.15,9810.15,1644.463558,16143813.02004515,16590.0,981.364294,9634280.08931759
2020-02-08 13:00:00,9810.15,9866.0,9750.0,9793.51,4103.538415,40255083.75408625,33125.0,2163.290499,21238394.63681944
2020-02-08 14:00:00,9793.5,9849.0,9783.25,9840.99,2861.355062,28098504.41614017,21426.0,1524.537578,14968861.43795731
2020-02-08 15:00:00,9842.11,9850.0,9817.17,9829.47,1241.510737,12211247.89539135,16933.0,659.212764,6484497.78132436
2020-02-08 16:00:00,9829.5,9871.0,9810.1,9858.41,2098.288877,20660622.89941157,25131.0,1214.907477,11965532.73610688
2020-02-08 17:00:00,9858.33,9888.0,9840.49,9862.19,2313.30564,22830637.64421592,28643.0,1146.365156,11313337.19480652
2020-02-08 18:00:00,9862.52,9869.51,9810.62,9841.76,1424.273633,14022580.59754105,20243.0,579.154278,5703266.16691367
2020-02-08 19:00:00,9841.97,9869.43,9841.27,9862.69,1207.113577,11893044.71850776,17603.0,786.741933,7750676.01832253
2020-02-08 20:00:00,9862.15,9870.0,9845.39,9856.87,783.495639,7723672.30700936,15099.0,337.223484,3324360.3101966
2020-02-08 21:00:00,9857.73,9940.0,9856.73,9914.67,2629.675498,26032682.65187134,35860.0,1596.926808,15807591.00541441
2020-02-08 22:00:00,9913.02,9929.5,9840.0,9913.26,1764.704039,17452259.17596349,23821.0,836.161692,8270658.4980152
2020-02-08 23:00:00,9913.26,9923.0,9892.5,9895.05,832.750529,8249911.47683982,13994.0,406.85619,4030974.80602178
2020-02-09 00:00:00,9895.04,9947.5,9880.75,9936.95,1430.944116,14200877.98220609,19962.0,675.10466,6699460.04024567
2020-02-09 01:00:00,9937.05,9944.25,9909.56,9938.9,957.502674,9509107.69766678,13979.0,515.747996,5122552.24993072
2020-02-09 02:00:00,9937.955,9998.46,9923.74,9995.765,2925.7814635,29212000.67971205,29406.5,1740.4757824999997,17379526.163287625
2020-02-09 03:00:00,9938.86,10052.67,9937.92,10052.63,4894.060253,48914893.66175732,44834.0,2965.203569,29636500.07664453
2020-02-09 04:00:00,10052.66,10131.0,10052.22,10091.27,3942.411537,39788523.13639842,41081.0,2103.612417,21233124.71293696
2020-02-09 05:00:00,10091.85,10114.25,10040.0,10099.99,2139.40433,21564422.38197773,26863.0,1069.689027,10782328.2405163
2020-02-09 06:00:00,10099.99,10123.1,10088.12,10096.76,1762.370825,17806166.26686012,24537.0,854.467984,8633054.9047473
2020-02-09 07:00:00,10096.98,10166.0,10094.87,10127.87,2172.567677,22000448.95476746,29764.0,1126.399773,11406188.90535693
2020-02-09 08:00:00,10127.87,10151.04,10086.43,10110.93,2584.184379,26153828.60061153,29521.0,1131.614023,11453523.60266312
2020-02-09 09:00:00,10110.93,10141.05,10075.0,10075.0,2375.396706,23982971.36000364,27943.0,1039.404373,10496566.3054884
2020-02-09 10:00:00,10075.01,10126.16,10050.0,10121.59,2019.198997,20372792.68863446,21955.0,1068.148319,10779971.55500885
2020-02-09 11:00:00,10121.59,10134.0,10100.0,10109.52,1270.85953,12860889.68915597,19790.0,598.932026,6061728.08925723
2020-02-09 12:00:00,10108.61,10145.64,10108.61,10126.5,1269.374331,12862235.10405929,20235.0,600.472839,6084455.56424548
2020-02-09 13:00:00,10126.5,10140.01,10089.05,10098.36,1433.53092,14500333.42271271,20751.0,715.038997,7232966.42630427
2020-02-09 14:00:00,10099.15,10118.44,10060.0,10084.35,1771.297071,17874896.97055168,23875.0,836.770676,8446613.32205017
2020-02-09 15:00:00,10084.43,10125.3,10000.1,10097.1,3323.032084,33437296.28345246,35786.0,1725.410753,17364119.7115665
2020-02-09 16:00:00,10097.1,10125.79,10072.16,10112.03,1927.641024,19473841.80115242,22605.0,1020.83887,10310814.38901802
2020-02-09 17:00:00,10112.04,10119.0,10075.32,10090.42,1431.706234,14456932.68869117,20197.0,737.945236,7451163.23089507
2020-02-09 18:00:00,10090.98,10093.46,10053.69,10078.3,1321.397831,13310768.28501013,17041.0,664.899088,6699683.55556162
2020-02-09 19:00:00,10078.36,10098.16,10069.96,10074.85,585.453728,5903356.52859898,11823.0,286.429923,2888146.83993004
2020-02-09 20:00:00,10074.85,10088.12,10053.0,10064.3,1256.426741,12649530.16541581,16266.0,509.507174,5131595.12076031
2020-02-09 21:00:00,10064.35,10095.0,10059.53,10084.98,784.649837,7910978.07722857,12547.0,490.265669,4943112.00733951
2020-02-09 22:00:00,10084.88,10126.75,10082.78,10126.17,968.867279,9792856.72460279,15829.0,552.115554,5580042.48871296
2020-02-09 23:00:00,10126.22,10160.0,10119.78,10151.75,1786.197512,18113756.43388082,19664.0,1120.258381,11361758.66356665
2020-02-10 00:00:00,10151.72,10188.0,10150.0,10184.19,1767.194315,17977779.47296576,22917.0,900.816231,9164381.26533466
2020-02-10 01:00:00,10184.19,10184.4,10130.0,10133.32,1151.821611,11694334.0854014,16616.0,516.575898,5244475.70769939
2020-02-10 02:00:00,10133.33,10147.26,10080.0,10120.59,2238.188839,22621046.63823328,20092.0,998.916532,10098536.03586773
2020-02-10 03:00:00,10120.4,10120.4,10060.0,10090.47,1750.261272,17656868.81149128,20778.0,718.64148,7248576.56322188
2020-02-10 04:00:00,10090.44,10105.54,10025.2,10055.96,2169.593546,21816994.5999468,23023.0,1071.189291,10772591.00650469
2020-02-10 05:00:00,10055.98,10084.14,9756.0,9835.71,5347.821241,53055798.94072345,38743.0,1926.378028,19146947.74185874
2020-02-10 06:00:00,9836.14,10021.0,9814.82,9955.91,6020.414834,59784724.79530151,54130.0,3220.344948,31986294.1692777
2020-02-10 07:00:00,9956.22,9993.0,9936.96,9968.99,1868.947048,18631166.22626331,24412.0,1000.893207,9977720.65868843
2020-02-10 08:00:00,9967.94,9971.48,9860.88,9892.56,2527.986975,25068564.65981837,30474.0,1281.375342,12708829.97176047
2020-02-10 09:00:00,9893.78,9893.78,9765.15,9835.2,5580.895146,54798147.85077365,51639.0,2564.721704,25182564.67989442
2020-02-10 10:00:00,9835.21,9872.0,9820.79,9847.78,3918.833069,38585921.92823842,55698.0,2105.030261,20727888.5415544
2020-02-10 11:00:00,9848.63,9848.98,9765.0,9821.43,3542.078136,34739943.41484787,41502.0,1739.171499,17059795.91688314
2020-02-10 12:00:00,9821.41,9848.63,9777.6,9845.86,2649.527579,26004971.21073179,30175.0,1190.163197,11681458.72409021
2020-02-10 13:00:00,9847.63,9866.0,9810.99,9822.61,2661.10133,26187568.82926351,32356.0,1195.7506,11765322.76488942
2020-02-10 14:00:00,9822.59,9900.0,9812.14,9886.63,2576.400079,25395090.15787986,37380.0,1452.681404,14319951.92193048
2020-02-10 15:00:00,9886.67,9925.63,9850.0,9865.05,2818.738623,27901343.69884305,34749.0,1333.916743,13205127.86136633
2020-02-10 16:00:00,9865.06,9893.17,9815.73,9832.49,2711.353987,26725159.1369567,32477.0,1221.117748,12040422.94807286
2020-02-10 17:00:00,9832.86,9853.77,9812.28,9846.42,1386.578584,13635335.2581808,19268.0,700.582454,6889631.07881199
2020-02-10 18:00:00,9844.99,9860.0,9816.33,9842.26,1191.301607,11724174.0043492,18506.0,640.07953,6300362.13913049
2020-02-10 19:00:00,9842.25,9849.71,9800.02,9829.56,1125.2244,11061511.04197771,17405.0,533.883901,5249350.6405437
2020-02-10 20:00:00,9831.67,9878.05,9827.46,9852.43,1411.650675,13912464.49501811,19471.0,778.430974,7672408.04543228
2020-02-10 21:00:00,9852.08,9875.0,9845.47,9869.6,849.324903,8373665.49477673,15784.0,420.579505,4146687.26751434
2020-02-10 22:00:00,9870.41,9870.41,9813.0,9842.83,1212.893938,11931466.08214652,16737.0,434.465132,4275220.97426866
2020-02-10 23:00:00,9841.8,9894.56,9841.8,9851.83,1094.952882,10807317.60877789,15976.0,673.177636,6644782.81221675
2020-02-11 00:00:00,9851.74,9862.18,9771.86,9779.69,2118.357823,20775239.13879941,26678.0,875.480321,8588077.7129789
2020-02-11 01:00:00,9779.13,9821.26,9700.0,9814.07,3212.749387,31364576.10921065,29663.0,1543.803683,15077928.38243001
2020-02-11 02:00:00,9812.51,9821.0,9750.0,9759.76,1260.811162,12328007.54214342,15219.0,639.21573,6248564.97514241
2020-02-11 03:00:00,9759.76,9775.0,9722.24,9733.39,1453.65837,14165700.28227961,18307.0,712.480026,6942718.52313336
2020-02-11 04:00:00,9733.43,9761.63,9715.0,9749.12,1529.174918,14889456.85346561,17211.0,714.924912,6961874.7352221
2020-02-11 05:00:00,9749.11,9784.93,9742.49,9754.01,1161.162737,11334947.98233048,17379.0,644.549827,6291961.35830016
2020-02-11 06:00:00,9754.0,9785.78,9735.14,9765.38,1077.081755,10512975.40890365,16743.0,533.467779,5206693.27985713
2020-02-11 07:00:00,9765.38,9787.07,9727.0,9739.94,1031.892551,10066016.32662777,17464.0,487.713954,4758656.08233987
2020-02-11 08:00:00,9739.87,9789.95,9730.89,9789.88,1652.431749,16127904.83777304,19280.0,1089.08754,10632105.63399901
2020-02-11 09:00:00,9788.99,9806.36,9763.16,9780.35,1748.074097,17112469.23035245,21717.0,924.94659,9055438.42812665
2020-02-11 10:00:00,9780.39,9805.0,9762.0,9786.87,1472.933694,14411589.92750736,17537.0,666.914466,6525721.81871329
2020-02-11 11:00:00,9786.89,9815.0,9775.07,9801.04,1469.493933,14389003.02425855,18018.0,802.516811,7858167.68160355
2020-02-11 12:00:00,9801.02,9877.54,9787.88,9847.74,3390.982521,33386767.81647437,32666.0,1796.709204,17687298.6579665
2020-02-11 13:00:00,9847.74,9908.0,9846.46,9871.43,2632.360439,25998655.25141641,28929.0,1382.513868,13655360.97963483
2020-02-11 14:00:00,9871.43,9901.5,9847.0,9857.95,2344.722329,23162628.90167292,31942.0,1150.828557,11369032.62784877
2020-02-11 15:00:00,9857.19,10194.0,9852.58,10164.99,10248.321827,103063461.65755688,83645.0,5974.177869,60062889.02873024
2020-02-11 16:00:00,10165.0,10311.0,10163.6,10220.12,8661.623178,88507447.92677633,78180.0,4224.65158,43176261.81302479
2020-02-11 17:00:00,10220.22,10285.0,10215.0,10280.0,3754.756123,38494752.44123538,51616.0,2039.674722,20913193.21574139
2020-02-11 18:00:00,10278.51,10323.59,10190.24,10206.22,4665.967186,47916187.19835294,52418.0,2372.900027,24366051.41900035
2020-02-11 19:00:00,10206.26,10256.75,10160.15,10247.73,2309.789015,23577423.88010842,27627.0,1074.499884,10968368.47988162
2020-02-11 20:00:00,10246.59,10260.0,10206.65,10222.04,1395.577607,14273184.81630468,24665.0,564.709807,5775530.24063653
2020-02-11 21:00:00,10221.98,10228.71,10168.75,10199.73,1180.332593,12040837.75447897,21184.0,523.384347,5339480.12323447
2020-02-11 22:00:00,10198.52,10220.78,10179.92,10204.0,984.858074,10045617.1778388,18192.0,443.39224,4522626.3867422
2020-02-11 23:00:00,10204.0,10252.9,10183.47,10223.08,1665.282156,17025563.91960603,23890.0,722.772676,7389571.28821689
2020-02-12 00:00:00,10223.08,10320.0,10223.08,10318.97,3266.870887,33579068.93367203,50833.0,1938.01246,19922976.78322409
2020-02-12 01:00:00,10317.36,10319.71,10266.03,10279.4,1701.842812,17512940.47041101,29500.0,867.541955,8927979.55335161
2020-02-12 02:00:00,10279.41,10291.39,10226.43,10252.94,1440.985728,14780303.51919739,27670.0,755.568546,7750912.98975543
2020-02-12 03:00:00,10253.44,10287.2,10241.79,10263.0,1466.142032,15052112.02202328,23155.0,633.875813,6507074.53080662
2020-02-12 04:00:00,10263.08,10300.66,10256.78,10269.0,1355.006192,13932249.59793159,23791.0,730.629442,7512996.90251329
2020-02-12 05:00:00,10269.06,10333.28,10256.65,10319.53,2302.150572,23714311.89751861,30432.0,1419.90964,14628020.49678164
2020-02-12 06:00:00,10319.57,10343.01,10269.25,10328.24,2412.897909,24866491.74959963,36072.0,1140.297164,11753772.17300676
2020-02-12 07:00:00,10327.51,10450.0,10306.02,10366.0,5797.332167,60086724.55945473,61327.0,2967.229094,30767626.03309799
2020-02-12 08:00:00,10366.62,10371.72,10226.44,10292.3,4976.99079,51256241.78338498,49642.0,1976.416138,20351939.71845263
2020-02-12 09:00:00,10293.0,10293.13,10236.44,10275.96,2430.638864,24958909.26016818,34958.0,1241.926053,12752785.64360948
2020-02-12 10:00:00,10275.06,10325.0,10243.25,10305.83,2712.015354,27928492.98982661,36828.0,1476.431826,15207009.98659103
2020-02-12 11:00:00,10305.74,10370.75,10288.77,10343.4,2952.320447,30522139.06938944,39515.0,1764.234929,18238805.67863162
2020-02-12 12:00:00,10343.4,10344.99,10291.93,10336.39,2025.723872,20901915.7039698,31635.0,1011.37345,10436227.13516898
2020-02-12 13:00:00,10336.82,10380.22,10327.05,10370.0,2558.610322,26512496.8086317,40497.0,1352.538104,14015773.99401619
2020-02-12 14:00:00,10369.93,10415.0,10284.46,10346.12,3888.119723,40237598.70433769,47663.0,2050.282426,21226457.11956917
2020-02-12 15:00:00,10346.27,10348.26,10250.0,10314.56,3461.516125,35659539.76541695,47509.0,1585.699377,16337860.87547601
2020-02-12 16:00:00,10314.56,10374.94,10294.0,10339.77,2767.520451,28607640.89754511,40077.0,1426.290058,14745302.61401208
2020-02-12 17:00:00,10339.72,10364.52,10312.77,10354.91,1905.14194,19698500.71226699,32308.0,898.713184,9292433.15609707
2020-02-12 18:00:00,10355.06,10359.0,10319.0,10345.78,1419.534218,14677838.57184994,26697.0,705.115152,7290968.70404991
2020-02-12 19:00:00,10345.78,10350.54,10313.0,10313.47,1794.141479,18539768.02567687,33503.0,803.051679,8298615.14341194
2020-02-12 20:00:00,10313.49,10383.97,10313.49,10377.9,2093.568843,21690666.32413933,29541.0,1177.473711,12201329.53617101
2020-02-12 21:00:00,10376.67,10410.0,10315.21,10373.28,3010.211333,31228092.65359694,37275.0,1595.460447,16561886.35118741
2020-02-12 22:00:00,10373.0,10380.8,10329.45,10337.26,1402.626188,14525914.7531707,23958.0,712.153246,7374974.24925919
2020-02-12 23:00:00,10337.26,10365.0,10303.0,10326.46,1866.155682,19286078.74289914,23269.0,911.583806,9421752.17316065
2020-02-13 00:00:00,10325.33,10381.99,10310.51,10366.62,1550.885797,16049423.22664872,26108.0,770.359056,7971095.5594457
2020-02-13 01:00:00,10368.05,10400.0,10350.27,10393.26,1664.566865,17274201.80989777,25556.0,914.298116,9489513.67290649
2020-02-13 02:00:00,10393.24,10423.88,10363.61,10405.75,2696.09932,28035158.63777331,35034.0,1605.493772,16696622.37767992
2020-02-13 03:00:00,10407.29,10440.67,10365.0,10379.74,2327.872318,24220144.75052477,33484.0,1147.620433,11940129.87298672
2020-02-13 04:00:00,10379.61,10423.0,10378.31,10395.08,1501.764552,15618385.9567946,27283.0,712.878718,7414389.59475548
2020-02-13 05:00:00,10394.88,10439.99,10394.87,10435.82,1624.08888,16921562.62931698,23408.0,766.646681,7988025.39659018
2020-02-13 06:00:00,10435.98,10457.63,10422.19,10452.97,2511.550796,26227516.25737622,34610.0,1236.660353,12914742.14819847
2020-02-13 07:00:00,10452.97,10491.0,10326.49,10338.96,4889.580957,50925602.20017255,54649.0,2181.754301,22739246.82487963
2020-02-13 08:00:00,10338.94,10366.53,10110.0,10260.86,8764.581517,89714050.02697818,87928.0,3933.368896,40263357.79421875
2020-02-13 09:00:00,10260.86,10264.14,10100.0,10166.97,5558.200841,56573026.26992037,55700.0,2457.386892,25021571.72546241
2020-02-13 10:00:00,10164.05,10210.0,10123.0,10169.93,3397.830442,34546371.15502091,42691.0,1923.404657,19550880.6134853
2020-02-13 11:00:00,10169.33,10189.69,10080.0,10151.11,3709.662076,37621983.9105805,37742.0,1595.127319,16178801.09941638
2020-02-13 12:00:00,10151.66,10240.0,10100.2,10211.08,3641.039525,37043235.93030191,40886.0,1846.342872,18777806.61025111
2020-02-13 13:00:00,10211.08,10500.0,10183.33,10199.0,10685.498802,110780718.1406307,91056.0,5438.871904,56458804.74016034
2020-02-13 14:00:00,10186.93,10352.0,10123.6,10248.93,8089.158412,82938376.72383732,78654.0,3850.522216,39485161.88330817
2020-02-13 15:00:00,10250.26,10315.65,10190.86,10254.93,2806.788969,28787399.84532436,36502.0,1335.655761,13698292.96060624
2020-02-13 16:00:00,10254.23,10292.99,10156.0,10162.74,3184.853884,32540846.03050953,41288.0,1411.443956,14422519.35504612
2020-02-13 17:00:00,10162.73,10244.44,10145.5,10199.68,2765.972511,28167068.30060938,35740.0,1261.682297,12849753.54523479
2020-02-13 18:00:00,10198.64,10239.81,10185.03,10206.44,1416.972778,14472184.40343311,20159.0,709.44894,7246001.98494021
2020-02-13 19:00:00,10206.46,10271.96,10200.5,10250.31,1742.34938,17841849.10104933,22759.0,889.340948,9106711.49955885
2020-02-13 20:00:00,10251.15,10265.0,10208.14,10226.61,1110.87648,11367943.05473027,18443.0,536.351861,5488846.64546319
2020-02-13 21:00:00,10226.5,10228.95,10181.88,10189.01,1675.431814,17094297.66986849,25854.0,940.363882,9595324.402571
2020-02-13 22:00:00,10189.86,10240.26,10185.03,10224.15,972.47001,9935367.69479534,18466.0,473.084518,4833198.44347059
2020-02-13 23:00:00,10224.0,10252.79,10207.02,10229.63,1056.261833,10810760.00926639,18802.0,537.164199,5498374.28798722
2020-02-14 00:00:00,10227.78,10242.79,10178.27,10224.81,1699.634637,17342306.13161787,26080.0,881.952138,8999489.1693357
2020-02-14 01:00:00,10225.59,10281.18,10209.19,10227.89,2003.204287,20518117.9534857,23292.0,1047.843417,10731606.28664059
2020-02-14 02:00:00,10228.57,10266.6,10224.92,10260.68,999.836777,10244906.20518056,17051.0,560.970014,5748205.17873053
2020-02-14 03:00:00,10260.65,10290.0,10214.0,10258.7,1981.680183,20319392.64396861,25723.0,849.450758,8707407.81449432
2020-02-14 04:00:00,10258.66,10280.0,10204.34,10221.9,1866.772891,19110434.22171964,26324.0,928.363562,9505492.71735079
2020-02-14 05:00:00,10221.89,10237.09,10162.37,10173.25,1719.201396,17536639.13717069,23547.0,801.782716,8179805.5950209
2020-02-14 06:00:00,10173.3,10202.91,10154.0,10196.27,1414.738059,14404749.76837513,20136.0,712.951157,7259434.79340295
2020-02-14 07:00:00,10196.0,10205.86,10111.37,10124.98,2258.83506,22912461.84183313,29229.0,1047.532006,10625741.94255885
2020-02-14 08:00:00,10124.98,10178.44,10111.57,10165.14,2046.883471,20778035.3345212,25807.0,1084.833336,11013027.02512868
2020-02-14 09:00:00,10165.13,10229.5,10150.01,10223.85,2462.700752,25096668.8003314,29303.0,1282.102615,13068068.24452883
2020-02-14 10:00:00,10223.86,10298.0,10206.3,10252.96,4032.697888,41383289.11850923,40163.0,2174.694238,22321424.96794536
2020-02-14 11:00:00,10251.68,10278.55,10213.82,10269.24,2114.449995,21675189.89963781,25683.0,1124.122891,11524487.34650745
2020-02-14 12:00:00,10269.52,10287.37,10240.0,10258.57,1711.856196,17567731.76883047,25230.0,820.221357,8418649.07059482
2020-02-14 13:00:00,10258.56,10268.3,10240.0,10252.9,1554.392182,15936567.23044923,22134.0,705.362386,7232215.84556436
2020-02-14 14:00:00,10253.51,10360.2,10224.0,10240.23,3915.619612,40271311.26647064,41235.0,1997.476335,20548597.41098506
2020-02-14 15:00:00,10239.64,10288.0,10231.31,10249.94,1967.676793,20192612.65993511,27039.0,852.936021,8752816.61840151
2020-02-14 16:00:00,10249.94,10308.08,10243.72,10285.0,2102.244933,21600919.01556891,28106.0,1024.882254,10530021.57572419
2020-02-14 17:00:00,10285.0,10292.96,10258.25,10281.46,1527.328164,15699480.72791639,23786.0,800.984602,8233801.71536054
2020-02-14 18:00:00,10281.67,10359.0,10281.63,10356.89,2647.982744,27334022.37435547,33310.0,1535.985408,15856342.06900714
2020-02-14 19:00:00,10356.95,10375.45,10316.3,10341.64,1782.753387,18443094.65326354,23012.0,879.462478,9100992.05873388
2020-02-14 20:00:00,10340.15,10375.0,10340.13,10354.47,1669.696235,17300265.89495102,21350.0,765.844088,7934419.29590406
2020-02-14 21:00:00,10354.05,10381.56,10314.5,10329.81,1204.390215,12471907.13409,20519.0,569.032092,5893944.24957363
2020-02-14 22:00:00,10329.79,10348.41,10280.11,10346.0,1296.881593,13388441.86798791,23712.0,733.397422,7571032.47180854
2020-02-14 23:00:00,10346.25,10352.36,10320.0,10344.36,1057.022723,10927076.35345629,20539.0,514.822202,5322233.84221221
2020-02-15 00:00:00,10344.36,10375.0,10320.0,10333.09,1864.585907,19300732.04218899,32157.0,940.331035,9733947.63893061
2020-02-15 01:00:00,10332.99,10349.53,10235.08,10244.5,2172.8492,22375157.31351559,32128.0,1046.010323,10774137.729599
2020-02-15 02:00:00,10245.92,10277.62,10203.52,10240.64,2049.71385,20999318.61151365,31054.0,972.095715,9960559.38000765
2020-02-15 03:00:00,10240.2,10287.0,10240.19,10272.39,1151.03556,11817533.72838991,18840.0,572.386688,5876832.63849294
2020-02-15 04:00:00,10273.09,10279.0,10245.01,10260.63,1043.638308,10709478.32824053,19813.0,502.340687,5154995.70181856
2020-02-15 05:00:00,10261.17,10263.45,10220.0,10224.72,1171.997914,12005996.66639589,18496.0,625.677551,6409501.85549255
2020-02-15 06:00:00,10223.08,10261.79,10200.0,10240.01,1227.315023,12564115.03403576,20447.0,593.348001,6076100.02651373
2020-02-15 07:00:00,10240.0,10245.07,10190.9,10221.76,2161.412886,22083459.50513391,26956.0,1082.041991,11053653.41141781
2020-02-15 08:00:00,10221.03,10252.98,10211.82,10252.8,1415.318745,14485548.81936709,17714.0,698.300517,7146397.17234837
2020-02-15 09:00:00,10252.24,10269.99,10221.79,10256.63,1235.810468,12661580.72870867,20354.0,674.570333,6910757.59492818
2020-02-15 10:00:00,10256.9,10274.18,10242.21,10242.99,1345.110831,13802010.0363198,20265.0,726.306696,7452821.00758409
2020-02-15 11:00:00,10243.41,10254.83,10220.0,10229.36,1459.279573,14935903.50563108,21368.0,687.321315,7035728.55760789
2020-02-15 12:00:00,10229.36,10248.97,10207.97,10240.0,1588.947937,16252379.18486295,21300.0,821.97513,8408093.88701764
2020-02-15 13:00:00,10240.0,10246.75,10214.59,10236.06,1002.49866,10257706.63545332,16509.0,510.892929,5227778.11133872
2020-02-15 14:00:00,10236.3,10259.97,10234.02,10241.65,1632.143468,16725425.11772269,22184.0,676.605817,6933599.69153606
2020-02-15 15:00:00,10242.84,10244.76,9801.0,9983.18,8946.71085,89833225.43351907,76660.0,3393.79601,34081892.51756018
2020-02-15 16:00:00,9983.24,10095.0,9866.39,9903.95,11081.864309,110448068.34286632,114453.0,4982.548836,49676850.80895614
2020-02-15 17:00:00,9903.9,9950.9,9827.0,9844.69,4567.496598,45244765.20644233,50983.0,2015.230782,19968507.94021606
2020-02-15 18:00:00,9844.42,9920.0,9811.84,9914.13,3978.433925,39306873.45481068,49269.0,1889.045245,18663614.39442336
2020-02-15 19:00:00,9914.14,9940.0,9891.66,9893.99,1595.728139,15824422.14238188,25654.0,694.562151,6888181.47624744
2020-02-15 20:00:00,9893.52,9919.57,9870.33,9892.89,1455.387982,14401298.04546926,24623.0,825.682094,8171021.82781512
2020-02-15 21:00:00,9893.96,9929.75,9891.15,9923.53,1075.806612,10665797.4314289,21496.0,642.153719,6366792.77243332
2020-02-15 22:00:00,9923.54,9949.0,9911.17,9923.82,1259.606215,12505256.6034456,16271.0,715.199034,7100142.80524376
2020-02-15 23:00:00,9924.94,9936.27,9882.04,9904.72,1174.509987,11639279.25694081,20787.0,470.157724,4659866.55562654
2020-02-16 00:00:00,9904.46,9929.99,9853.02,9929.31,2196.699718,21741289.8214939,29152.0,987.720371,9778977.6269861
2020-02-16 01:00:00,9929.6,9940.11,9910.03,9931.0,1059.73894,10520797.16930325,16040.0,544.906187,5409484.26715049
2020-02-16 02:00:00,9930.99,10042.67,9917.07,10041.53,3013.256522,30085303.8844086,31492.0,1682.482817,16796776.80792011
2020-02-16 03:00:00,10041.53,10050.0,9992.64,10000.58,1976.828102,19816340.92839513,21263.0,1022.428796,10250876.87531427
2020-02-16 04:00:00,10000.62,10029.97,9975.0,10021.36,1223.508839,12238306.26693229,16810.0,701.021039,7012360.38001464
2020-02-16 05:00:00,10020.97,10033.33,9937.0,9955.43,1470.126684,14667911.69050227,22099.0,675.482916,6740731.22280037
2020-02-16 06:00:00,9955.43,9980.0,9945.79,9966.07,935.158156,9320125.66928472,14772.0,486.649813,4849974.48114546
